order_id,category,product_name,price,quantity,order_date,revenue
324,Automotive,Pioneer Car Stereo,787.35,1,2021-06-03 13:23:36,787.35
325,Electronics,PlayStation 5,1372.84,2,2020-02-06 18:40:44,2745.68
326,Health & Beauty,Dyson Hair Dryer,135.43,1,2021-06-26 08:53:40,135.43
327,Electronics,Apple Watch Series 9,1344.04,3,2021-02-02 15:27:10,4032.12
328,Health & Beauty,Neutrogena Sunscreen,136.48,1,2017-04-03 08:33:31,136.48
329,Home & Garden,Casper Mattress,316.93,3,2017-12-27 00:19:49,950.79
330,Health & Beauty,Neutrogena Sunscreen,167.84,1,2023-01-06 21:16:39,167.84
331,Books & Media,Spotify Premium,8.55,2,2018-11-18 01:05:54,17.1
332,Clothing,Calvin Klein Underwear,474.62,5,2019-01-30 00:14:22,2373.1
333,Clothing,Levi's 501 Jeans,90.15,2,2017-07-14 09:32:50,180.3
334,Books & Media,Barnes & Noble Gift Card,110.26,1,2021-07-17 12:17:11,110.26
335,Automotive,Yakima Bike Rack,183.33,4,2018-06-09 10:10:58,733.32
336,Clothing,Levi's 501 Jeans,418.2,1,2023-04-05 12:56:00,418.2
337,Electronics,iPad Pro,760.38,2,2023-05-16 02:03:22,1520.76
338,Books & Media,Microsoft Office 365,151.72,5,2019-10-17 23:23:31,758.6
339,Books & Media,Adobe Creative Suite,65.35,5,2019-02-11 12:07:59,326.75
340,Home & Garden,IKEA Billy Bookshelf,759.03,5,2023-09-01 17:03:05,3795.15
341,Automotive,Thule Roof Rack,940.41,4,2018-07-27 22:12:36,3761.64
342,Automotive,WeatherTech Floor Mats,967.47,1,2020-01-25 09:31:31,967.47
343,Electronics,Kindle Paperwhite,987.15,3,2025-03-31 17:27:12,2961.45
344,Electronics,Samsung 4K TV,1699.49,1,2020-08-30 06:01:19,1699.49
345,Electronics,LG OLED TV,362.61,5,2024-07-18 19:03:09,1813.05
346,Clothing,Patagonia Fleece,227.17,2,2023-06-28 03:25:31,454.34
347,Home & Garden,Vitamix Blender,45.67,1,2022-07-23 09:50:38,45.67
348,Books & Media,Spotify Premium,50.98,1,2022-03-11 13:22:26,50.98
349,Clothing,Nike Air Max 270,169.56,1,2021-07-08 08:27:54,169.56
350,Automotive,Garmin Dash Cam,190.99,2,2023-11-07 15:55:46,381.98
351,Health & Beauty,Dyson Hair Dryer,38.09,5,2023-06-12 10:38:40,190.45
352,Books & Media,Kindle Oasis,181.64,1,2020-03-02 04:29:09,181.64
353,Clothing,Patagonia Fleece,87.52,4,2017-09-14 19:43:47,350.08
354,Automotive,Thule Roof Rack,308.04,1,2016-08-16 15:15:25,308.04
355,Clothing,Tommy Hilfiger Polo,324.89,5,2016-11-18 04:49:31,1624.45
356,Electronics,Canon EOS R5,1815.04,1,2024-07-31 08:44:35,1815.04
357,Books & Media,Adobe Creative Suite,145.12,2,2023-02-12 03:05:13,290.24
358,Electronics,Apple Watch Series 9,737.99,4,2018-12-31 20:37:05,2951.96
359,Health & Beauty,CeraVe Facial Cleanser,28.1,3,2016-12-18 11:24:56,84.3
360,Books & Media,Audible Subscription,103.93,1,2022-06-16 03:01:28,103.93
361,Automotive,Chemical Guys Car Wash,80.94,4,2022-03-01 13:13:51,323.76
362,Home & Garden,Cuisinart Coffee Maker,37.59,1,2021-09-05 11:01:08,37.59
363,Clothing,Gucci Belt,333.7,1,2025-09-17 18:03:24,333.7
364,Health & Beauty,Olaplex Hair Treatment,74.51,1,2021-10-22 00:59:06,74.51
365,Books & Media,Spotify Premium,163.63,1,2023-09-19 23:55:54,163.63
366,Health & Beauty,Urban Decay Eyeshadow,130.77,1,2016-11-20 00:34:39,130.77
367,Health & Beauty,Olaplex Hair Treatment,189.4,1,2020-10-21 07:40:20,189.4
368,Clothing,Nike Air Max 270,398.69,1,2021-03-07 23:24:10,398.69
369,Home & Garden,Casper Mattress,333.62,5,2020-02-14 23:13:50,1668.1
370,Electronics,LG OLED TV,1311.46,2,2021-11-20 02:11:28,2622.92
371,Automotive,Rain-X Windshield Treatment,85.93,3,2020-06-17 15:21:28,257.79
372,Electronics,LG OLED TV,767.64,4,2023-04-18 08:37:24,3070.56
373,Sports & Outdoors,Spalding Basketball,584.76,5,2024-04-11 10:24:33,2923.8
374,Home & Garden,Vitamix Blender,642.9,2,2017-03-21 06:15:52,1285.8
375,Health & Beauty,Clinique Cleanser,26.84,1,2025-02-03 09:22:54,26.84
376,Home & Garden,Nest Thermostat,104.51,3,2020-11-03 23:22:08,313.53
377,Home & Garden,Philips Hue Lights,492.03,4,2018-08-25 10:12:45,1968.12
378,Health & Beauty,Urban Decay Eyeshadow,78.09,1,2021-10-23 15:47:55,78.09
379,Books & Media,Netflix Subscription,58.54,1,2017-02-02 05:17:36,58.54
380,Health & Beauty,CeraVe Facial Cleanser,88.37,1,2016-05-05 10:22:11,88.37
381,Clothing,Patagonia Fleece,309.67,5,2016-05-28 03:56:31,1548.35
382,Clothing,Adidas Ultraboost 22,129.46,3,2021-12-22 06:09:12,388.38
383,Sports & Outdoors,North Face Sleeping Bag,38.78,1,2023-06-20 15:39:35,38.78
384,Home & Garden,Nest Thermostat,369.05,1,2025-07-30 03:45:46,369.05
385,Clothing,Converse Chuck Taylor,192.97,3,2020-07-21 15:34:28,578.91
386,Clothing,Adidas Ultraboost 22,27.57,1,2024-04-20 21:10:24,27.57
387,Books & Media,Netflix Subscription,183.14,1,2020-04-07 13:18:37,183.14
388,Automotive,Thule Roof Rack,853.72,2,2020-09-02 10:39:14,1707.44
389,Health & Beauty,Foreo Luna Cleaner,199.74,2,2017-11-24 23:21:41,399.48
390,Clothing,Patagonia Fleece,50.92,1,2023-05-21 18:08:06,50.92
391,Electronics,LG OLED TV,1379.76,3,2021-09-21 18:09:29,4139.28
392,Health & Beauty,Charlotte Tilbury Lipstick,115.4,2,2020-11-30 19:07:31,230.8
393,Automotive,Garmin Dash Cam,862.82,1,2021-12-18 03:57:53,862.82
394,Books & Media,Adobe Creative Suite,28.67,2,2018-03-05 21:09:49,57.34
395,Clothing,Rolex Submariner,254.6,3,2025-03-28 12:00:32,763.8
396,Books & Media,Spotify Premium,96.14,1,2017-04-12 15:43:42,96.14
397,Electronics,Sony WH-1000XM5,826.41,5,2024-10-03 11:45:44,4132.05
398,Sports & Outdoors,Bowflex Dumbbells,257.47,1,2017-12-11 16:25:39,257.47
399,Home & Garden,IKEA Billy Bookshelf,82.48,5,2024-08-12 16:39:39,412.4
400,Home & Garden,Ninja Blender,705.42,1,2018-01-03 17:08:00,705.42
401,Sports & Outdoors,Coleman Camping Tent,548.21,1,2017-12-04 10:35:32,548.21
402,Books & Media,National Geographic Magazine,64.3,1,2021-04-20 21:00:05,64.3
403,Health & Beauty,Drunk Elephant Moisturizer,77.05,2,2017-02-25 22:47:06,154.1
404,Home & Garden,Instant Pot Duo,517.17,2,2017-12-10 17:05:25,1034.34
405,Health & Beauty,Glossier Boy Brow,127.51,1,2024-05-12 19:29:00,127.51
406,Health & Beauty,The Ordinary Serum,123.26,1,2018-09-22 17:37:50,123.26
407,Health & Beauty,Sephora Makeup Brush Set,147.48,3,2025-05-27 03:09:25,442.44
408,Electronics,Canon EOS R5,1734.37,1,2016-08-02 10:05:56,1734.37
409,Health & Beauty,Olaplex Hair Treatment,120.43,2,2025-07-19 01:37:39,240.86
410,Sports & Outdoors,North Face Sleeping Bag,390.61,5,2025-02-04 00:45:17,1953.05
411,Home & Garden,IKEA Billy Bookshelf,766.4,5,2019-12-24 13:11:01,3832.0
412,Automotive,Rain-X Windshield Treatment,831.44,2,2023-07-13 03:44:51,1662.88
413,Electronics,Samsung 4K TV,166.83,5,2022-11-19 12:21:02,834.15
414,Sports & Outdoors,Garmin GPS Watch,138.33,1,2021-02-17 06:01:26,138.33
415,Automotive,Optima Car Battery,403.6,3,2022-08-06 11:16:27,1210.8
416,Clothing,Rolex Submariner,194.71,1,2021-03-29 20:21:16,194.71
417,Clothing,The North Face Jacket,74.42,5,2020-01-12 10:41:14,372.1
418,Clothing,Adidas Ultraboost 22,39.54,4,2022-12-05 03:06:57,158.16
419,Clothing,Patagonia Fleece,452.62,3,2025-08-22 13:16:43,1357.86
420,Health & Beauty,Rare Beauty Blush,47.69,1,2024-04-16 01:05:09,47.69
421,Books & Media,Apple Music,102.26,2,2024-04-10 11:34:30,204.52
422,Electronics,Samsung Galaxy S24,1893.2,5,2019-11-28 18:24:03,9466.0
423,Clothing,Vans Old Skool,186.15,1,2020-08-07 05:14:29,186.15
424,Sports & Outdoors,North Face Sleeping Bag,531.76,5,2020-09-03 12:13:52,2658.8
425,Books & Media,Kindle Oasis,170.2,4,2018-02-03 04:10:09,680.8
426,Home & Garden,Cuisinart Coffee Maker,308.48,4,2022-01-14 18:52:37,1233.92
427,Electronics,iPad Pro,149.76,2,2021-12-24 13:48:26,299.52
428,Books & Media,Microsoft Office 365,19.34,5,2025-03-02 14:58:36,96.7
429,Home & Garden,All-Clad Cookware Set,791.55,1,2018-01-01 10:01:06,791.55
430,Electronics,iPad Pro,777.74,3,2025-04-21 04:15:22,2333.22
431,Home & Garden,Le Creuset Dutch Oven,136.81,4,2024-04-27 07:21:59,547.24
432,Electronics,iPhone 15 Pro,125.88,3,2023-11-15 16:11:32,377.64
433,Books & Media,Apple Music,34.04,1,2021-05-23 20:09:20,34.04
434,Books & Media,Spotify Premium,36.69,2,2021-07-15 01:59:19,73.38
435,Books & Media,Coursera Course,104.39,5,2025-05-22 19:41:38,521.95
436,Home & Garden,Philips Hue Lights,657.21,3,2021-06-13 04:22:18,1971.63
437,Health & Beauty,Charlotte Tilbury Lipstick,196.22,2,2016-04-07 12:15:19,392.44
438,Books & Media,Apple Music,56.78,2,2016-09-08 00:58:50,113.56
439,Books & Media,Apple Music,38.25,4,2018-04-30 04:15:16,153.0
440,Automotive,Pioneer Car Stereo,313.37,1,2019-01-22 10:09:55,313.37
441,Electronics,Nintendo Switch,661.7,1,2022-11-02 23:25:08,661.7
442,Health & Beauty,Drunk Elephant Moisturizer,89.15,5,2016-11-14 22:24:08,445.75
443,Health & Beauty,The Ordinary Serum,109.51,3,2023-12-14 10:11:43,328.53
444,Books & Media,Netflix Subscription,66.18,1,2023-08-20 04:20:14,66.18
445,Books & Media,Spotify Premium,111.52,2,2024-01-19 12:30:51,223.04
446,Clothing,Champion Hoodie,150.32,2,2019-08-22 04:56:46,300.64
447,Home & Garden,Le Creuset Dutch Oven,248.98,2,2024-02-18 11:46:08,497.96
448,Home & Garden,Philips Hue Lights,295.32,2,2020-09-16 04:36:21,590.64
449,Electronics,Apple Watch Series 9,1369.41,4,2022-07-11 11:17:13,5477.64
450,Automotive,K&N Air Filter,1146.89,1,2020-10-02 17:47:00,1146.89
451,Electronics,Sony WH-1000XM5,1912.86,1,2021-09-15 03:48:52,1912.86
452,Sports & Outdoors,Hydro Flask Water Bottle,168.74,5,2019-06-15 14:22:12,843.7
453,Clothing,Patagonia Fleece,276.21,2,2018-02-23 21:58:15,552.42
454,Electronics,Apple Watch Series 9,1494.74,2,2019-12-09 12:18:28,2989.48
455,Electronics,Kindle Paperwhite,1815.11,2,2019-10-10 17:26:53,3630.22
456,Electronics,Samsung Galaxy S24,855.94,5,2017-07-10 16:41:11,4279.7
457,Health & Beauty,Olaplex Hair Treatment,37.84,1,2022-09-26 08:46:52,37.84
458,Health & Beauty,Foreo Luna Cleaner,177.56,5,2023-12-08 16:37:37,887.8
459,Health & Beauty,Drunk Elephant Moisturizer,154.11,2,2021-04-11 14:20:35,308.22
460,Home & Garden,IKEA Billy Bookshelf,70.85,1,2025-07-31 11:18:56,70.85
461,Clothing,Converse Chuck Taylor,373.26,1,2018-10-16 17:53:44,373.26
462,Sports & Outdoors,Osprey Hiking Pack,505.81,1,2022-07-26 18:27:54,505.81
463,Automotive,Chemical Guys Car Wash,247.98,2,2016-06-13 17:42:20,495.96
464,Electronics,Sony WH-1000XM5,1157.53,1,2021-07-06 19:26:44,1157.53
465,Home & Garden,Philips Hue Lights,791.55,5,2018-02-04 19:41:22,3957.75
466,Automotive,Covercraft Car Cover,577.58,2,2017-09-23 21:26:46,1155.16
467,Home & Garden,Ninja Blender,591.62,2,2018-12-24 22:21:42,1183.24
468,Electronics,Samsung 4K TV,707.37,2,2025-06-22 00:00:59,1414.74
469,Health & Beauty,Olaplex Hair Treatment,48.31,4,2023-02-02 14:04:31,193.24
470,Books & Media,Spotify Premium,21.91,1,2018-12-16 02:54:48,21.91
471,Clothing,The North Face Jacket,171.95,2,2015-12-06 08:55:31,343.9
472,Home & Garden,Ring Doorbell,207.53,2,2021-06-03 03:37:53,415.06
473,Home & Garden,West Elm Sofa,585.23,1,2020-04-06 03:58:36,585.23
474,Health & Beauty,Rare Beauty Blush,142.24,1,2017-10-28 13:18:39,142.24
475,Sports & Outdoors,Wilson Tennis Racket,112.64,2,2017-10-23 12:38:53,225.28
476,Health & Beauty,Foreo Luna Cleaner,188.84,3,2019-07-28 05:46:10,566.52
477,Clothing,Levi's 501 Jeans,246.92,5,2022-03-03 13:19:06,1234.6
478,Sports & Outdoors,Lululemon Yoga Mat,338.56,5,2024-12-15 22:47:27,1692.8
479,Automotive,Pioneer Car Stereo,995.96,2,2017-03-16 15:43:43,1991.92
480,Books & Media,Apple Music,107.99,3,2017-02-21 05:51:54,323.97
481,Books & Media,Harry Potter Box Set,17.04,2,2025-07-22 13:48:27,34.08
482,Books & Media,National Geographic Magazine,37.08,5,2017-10-16 05:18:42,185.4
483,Health & Beauty,Drunk Elephant Moisturizer,146.78,5,2017-05-12 00:32:37,733.9
484,Books & Media,Apple Music,162.69,5,2018-01-21 19:18:33,813.45
485,Books & Media,Netflix Subscription,94.08,1,2025-04-27 04:13:17,94.08
486,Sports & Outdoors,Hydro Flask Water Bottle,488.01,1,2022-07-20 06:29:42,488.01
487,Home & Garden,All-Clad Cookware Set,27.34,2,2025-08-26 10:22:13,54.68
488,Electronics,iPhone 15 Pro,876.21,1,2025-01-07 14:29:39,876.21
489,Electronics,GoPro Hero 12,1793.73,5,2016-05-09 02:59:28,8968.65
490,Home & Garden,Ring Doorbell,164.49,1,2022-12-18 23:15:36,164.49
491,Home & Garden,Vitamix Blender,321.42,4,2022-03-16 02:39:59,1285.68
492,Electronics,Kindle Paperwhite,1930.08,1,2021-09-23 21:32:56,1930.08
493,Electronics,MacBook Air M3,1986.05,4,2024-10-23 01:03:35,7944.2
494,Clothing,Gucci Belt,489.68,1,2016-03-14 04:52:49,489.68
495,Home & Garden,Philips Hue Lights,546.96,4,2024-11-11 06:02:00,2187.84
496,Sports & Outdoors,Trek Mountain Bike,153.21,5,2021-09-13 21:25:31,766.05
497,Clothing,Under Armour T-Shirt,106.41,1,2016-05-12 02:56:13,106.41
498,Automotive,Pioneer Car Stereo,520.51,1,2019-11-28 09:06:09,520.51
499,Clothing,Adidas Ultraboost 22,63.93,1,2023-05-30 00:27:38,63.93
500,Books & Media,PlayStation Game,142.14,1,2019-12-23 15:44:43,142.14
501,Health & Beauty,Fenty Beauty Foundation,87.63,2,2024-12-29 21:09:37,175.26
502,Clothing,Rolex Submariner,433.91,1,2018-03-13 16:52:31,433.91
503,Books & Media,Microsoft Office 365,50.66,3,2025-08-21 05:37:46,151.98
504,Books & Media,Barnes & Noble Gift Card,136.14,3,2019-11-05 00:02:02,408.42
505,Home & Garden,Vitamix Blender,136.03,2,2022-11-06 16:54:42,272.06
506,Home & Garden,Roomba i7+,72.24,1,2023-01-30 11:06:43,72.24
507,Books & Media,Apple Music,14.14,3,2022-04-19 08:14:31,42.42
508,Automotive,Covercraft Car Cover,402.92,4,2022-10-04 18:21:54,1611.68
509,Clothing,Under Armour T-Shirt,197.58,5,2019-11-30 06:07:26,987.9
510,Automotive,WeatherTech Floor Mats,381.86,1,2023-09-10 01:39:36,381.86
511,Electronics,PlayStation 5,854.72,4,2025-04-17 18:58:05,3418.88
512,Books & Media,National Geographic Magazine,80.74,2,2019-04-10 10:06:54,161.48
513,Home & Garden,IKEA Billy Bookshelf,86.28,5,2022-02-15 17:25:50,431.4
514,Electronics,PlayStation 5,1462.94,2,2016-09-09 04:02:34,2925.88
515,Home & Garden,Ring Doorbell,547.1,1,2017-01-19 04:43:48,547.1
516,Clothing,Rolex Submariner,384.42,2,2023-12-20 18:47:22,768.84
517,Clothing,Patagonia Fleece,454.91,2,2016-01-28 05:04:20,909.82
518,Clothing,Columbia Rain Jacket,107.16,1,2023-12-17 20:12:03,107.16
519,Clothing,Gucci Belt,308.13,2,2022-07-24 12:24:09,616.26
520,Clothing,Converse Chuck Taylor,170.98,2,2022-04-16 06:44:14,341.96
521,Sports & Outdoors,Coleman Camping Tent,396.26,2,2020-04-06 05:14:27,792.52
522,Home & Garden,Casper Mattress,709.18,5,2017-06-28 15:52:06,3545.9
523,Automotive,Optima Car Battery,579.3,3,2019-04-09 02:54:37,1737.9
524,Home & Garden,Nest Thermostat,345.8,2,2018-04-18 15:54:57,691.6
525,Electronics,Sony WH-1000XM5,1128.96,4,2020-11-01 04:36:30,4515.84
526,Clothing,Champion Hoodie,174.98,4,2025-07-04 11:30:52,699.92
527,Automotive,WeatherTech Floor Mats,614.18,3,2020-03-10 21:41:26,1842.54
528,Automotive,Armor All Protectant,601.69,5,2023-08-27 10:08:42,3008.45
529,Clothing,Gucci Belt,400.56,1,2018-03-12 14:28:18,400.56
530,Health & Beauty,MAC Lipstick,103.8,1,2024-09-22 14:35:54,103.8
531,Electronics,Canon EOS R5,1701.06,1,2015-12-03 14:22:07,1701.06
532,Sports & Outdoors,Patagonia Backpack,508.68,2,2016-12-20 06:27:26,1017.36
533,Health & Beauty,The Ordinary Serum,13.72,5,2022-02-28 22:03:56,68.6
534,Electronics,Apple Watch Series 9,1293.57,5,2024-02-11 08:27:48,6467.85
535,Electronics,iPhone 15 Pro,1087.81,4,2016-01-06 13:41:20,4351.24
536,Electronics,PlayStation 5,1458.28,2,2016-02-08 10:49:58,2916.56
537,Books & Media,Coursera Course,141.08,4,2018-11-11 20:33:11,564.32
538,Electronics,GoPro Hero 12,237.81,1,2019-11-30 06:13:15,237.81
539,Clothing,Vans Old Skool,270.33,3,2020-05-12 00:41:52,810.99
540,Automotive,Mobil 1 Motor Oil,122.45,4,2023-08-16 01:02:55,489.8
541,Books & Media,Adobe Creative Suite,198.1,2,2020-11-30 21:48:15,396.2
542,Health & Beauty,Dyson Hair Dryer,171.4,1,2017-05-27 22:08:57,171.4
543,Sports & Outdoors,Fitbit Charge 5,238.76,5,2016-10-07 14:48:34,1193.8
544,Health & Beauty,Fenty Beauty Foundation,144.13,1,2024-04-25 22:37:45,144.13
545,Automotive,Mobil 1 Motor Oil,784.54,3,2025-06-10 00:59:59,2353.62
546,Automotive,Bosch Car Battery,1076.91,1,2019-09-21 15:36:27,1076.91
547,Clothing,Columbia Rain Jacket,436.04,5,2020-06-04 10:58:06,2180.2
548,Electronics,GoPro Hero 12,194.98,2,2025-01-19 04:57:03,389.96
549,Books & Media,PlayStation Game,11.42,3,2016-01-30 05:26:52,34.26
550,Clothing,Vans Old Skool,84.93,4,2017-02-14 00:05:38,339.72
551,Home & Garden,Ninja Blender,462.07,4,2025-01-03 20:51:24,1848.28
552,Home & Garden,Ring Doorbell,610.6,1,2017-02-23 06:19:42,610.6
553,Books & Media,Steam Gift Card,194.99,1,2017-06-22 22:18:13,194.99
554,Sports & Outdoors,REI Hiking Boots,506.43,3,2022-07-24 22:59:21,1519.29
555,Automotive,K&N Air Filter,64.66,2,2023-06-24 13:15:29,129.32
556,Sports & Outdoors,REI Hiking Boots,226.37,4,2023-02-28 08:10:37,905.48
557,Clothing,Ray-Ban Aviators,299.15,4,2017-04-09 09:58:35,1196.6
558,Automotive,Yakima Bike Rack,375.59,2,2017-01-23 16:27:17,751.18
559,Electronics,Sony WH-1000XM5,350.73,1,2022-06-10 22:59:04,350.73
560,Home & Garden,Nest Thermostat,107.58,1,2021-01-21 10:31:08,107.58
561,Sports & Outdoors,Spalding Basketball,461.58,1,2018-01-25 07:13:14,461.58
562,Electronics,MacBook Air M3,890.41,4,2017-07-27 18:30:05,3561.64
563,Electronics,Samsung Galaxy S24,740.13,1,2021-05-01 20:54:01,740.13
564,Automotive,Mobil 1 Motor Oil,44.44,4,2022-05-30 15:12:18,177.76
565,Automotive,Bosch Car Battery,878.07,2,2025-07-17 23:15:53,1756.14
566,Books & Media,National Geographic Magazine,138.64,1,2018-03-05 15:40:27,138.64
567,Home & Garden,Roomba i7+,233.02,1,2016-11-21 01:25:31,233.02
568,Clothing,Tommy Hilfiger Polo,148.84,2,2024-01-19 20:09:03,297.68
569,Automotive,Bosch Car Battery,452.52,2,2024-03-31 17:45:42,905.04
570,Books & Media,Nintendo Game,43.13,1,2018-02-12 20:00:24,43.13
571,Home & Garden,Dyson V15 Vacuum,760.34,3,2022-04-11 11:38:23,2281.02
572,Automotive,Armor All Protectant,415.56,3,2023-02-20 16:29:18,1246.68
573,Automotive,Armor All Protectant,1035.62,1,2020-12-03 18:30:01,1035.62
574,Home & Garden,West Elm Sofa,759.14,2,2023-12-18 09:27:14,1518.28
575,Home & Garden,Ninja Blender,772.55,3,2020-10-08 22:14:32,2317.65
576,Health & Beauty,Neutrogena Sunscreen,130.99,2,2021-05-10 22:01:19,261.98
577,Sports & Outdoors,Wilson Tennis Racket,493.57,4,2022-01-09 01:24:24,1974.28
578,Electronics,GoPro Hero 12,1149.51,1,2025-03-04 03:04:33,1149.51
579,Electronics,Samsung 4K TV,950.16,2,2023-04-10 09:29:08,1900.32
580,Automotive,Thule Roof Rack,1002.6,1,2022-10-10 05:57:35,1002.6
581,Health & Beauty,Urban Decay Eyeshadow,38.17,2,2019-12-06 19:09:21,76.34
582,Home & Garden,IKEA Billy Bookshelf,144.46,4,2022-03-24 11:17:22,577.84
583,Electronics,Nintendo Switch,1981.87,5,2025-09-19 20:51:53,9909.35
584,Sports & Outdoors,Coleman Camping Tent,313.84,4,2025-01-23 00:35:34,1255.36
585,Electronics,LG OLED TV,1938.43,1,2017-09-03 12:41:40,1938.43
586,Automotive,WeatherTech Floor Mats,799.39,3,2018-08-23 12:32:13,2398.17
587,Health & Beauty,Sephora Makeup Brush Set,20.33,4,2021-06-15 09:37:40,81.32
588,Automotive,Mobil 1 Motor Oil,153.96,1,2020-03-19 16:12:24,153.96
589,Clothing,Converse Chuck Taylor,377.22,2,2023-05-25 21:39:36,754.44
590,Home & Garden,Ring Doorbell,383.87,1,2021-09-06 11:36:32,383.87
591,Electronics,Nintendo Switch,253.87,4,2017-04-10 09:56:21,1015.48
592,Electronics,Canon EOS R5,1884.32,1,2021-09-27 08:52:37,1884.32
593,Home & Garden,Nest Thermostat,377.88,2,2024-09-05 00:37:09,755.76
594,Sports & Outdoors,Spalding Basketball,296.17,5,2023-07-06 08:09:35,1480.85
595,Home & Garden,KitchenAid Stand Mixer,257.7,1,2016-03-13 06:28:46,257.7
596,Automotive,K&N Air Filter,788.12,1,2019-12-18 13:16:43,788.12
597,Books & Media,National Geographic Magazine,112.62,3,2025-05-03 17:04:15,337.86
598,Sports & Outdoors,Garmin GPS Watch,154.48,4,2018-12-14 01:47:09,617.92
599,Clothing,Ray-Ban Aviators,333.79,4,2016-04-23 07:48:38,1335.16
600,Health & Beauty,Sephora Makeup Brush Set,178.02,5,2023-02-14 01:54:23,890.1
601,Sports & Outdoors,Peloton Bike,428.75,2,2020-07-19 12:07:58,857.5
602,Automotive,Optima Car Battery,976.21,1,2025-08-20 10:42:15,976.21
603,Electronics,LG OLED TV,1750.36,1,2022-01-13 21:21:16,1750.36
604,Home & Garden,Instant Pot Duo,379.6,2,2024-02-21 11:29:06,759.2
605,Books & Media,PlayStation Game,66.11,4,2022-06-29 02:44:55,264.44
606,Books & Media,Harry Potter Box Set,72.85,5,2018-09-30 23:30:38,364.25
607,Automotive,Pioneer Car Stereo,856.01,2,2017-04-03 13:28:24,1712.02
608,Health & Beauty,The Ordinary Serum,70.88,2,2021-01-03 11:54:39,141.76
609,Electronics,MacBook Air M3,777.95,1,2024-07-03 02:04:09,777.95
610,Sports & Outdoors,Fitbit Charge 5,365.93,4,2023-01-04 14:27:34,1463.72
611,Clothing,The North Face Jacket,323.22,1,2025-04-03 00:54:19,323.22
612,Clothing,The North Face Jacket,155.08,1,2021-03-01 15:54:55,155.08
613,Automotive,Chemical Guys Car Wash,754.71,3,2015-12-23 11:31:47,2264.13
614,Sports & Outdoors,Patagonia Backpack,133.17,4,2025-05-14 11:31:59,532.68
615,Books & Media,PlayStation Game,101.52,5,2022-11-19 13:38:45,507.6
616,Health & Beauty,Dyson Hair Dryer,95.44,1,2017-03-21 15:04:51,95.44
617,Books & Media,Kindle Oasis,160.2,2,2020-10-12 21:56:53,320.4
618,Electronics,Sony WH-1000XM5,488.44,2,2018-09-04 03:29:01,976.88
619,Automotive,Chemical Guys Car Wash,691.81,5,2025-03-01 19:27:13,3459.05
620,Books & Media,Harry Potter Box Set,116.68,2,2025-01-19 16:12:26,233.36
621,Automotive,K&N Air Filter,664.19,1,2023-04-28 11:41:55,664.19
622,Books & Media,Adobe Creative Suite,198.01,1,2020-01-10 00:56:06,198.01
623,Home & Garden,All-Clad Cookware Set,799.47,5,2020-04-14 00:11:26,3997.35
624,Home & Garden,All-Clad Cookware Set,657.96,5,2017-10-23 08:12:59,3289.8
625,Automotive,Rain-X Windshield Treatment,307.23,3,2023-02-05 11:14:39,921.69
626,Clothing,Vans Old Skool,82.53,2,2019-05-02 19:52:43,165.06
627,Automotive,Michelin Tires,696.99,2,2024-12-23 17:19:59,1393.98
628,Clothing,Calvin Klein Underwear,489.82,2,2020-09-25 18:50:37,979.64
